text,kmeans_3_direct,kmeans_5_direct,kmeans_7_direct,hdbscan_10_direct,hdbscan_15_direct,hdbscan_20_direct,kmeans_3_pca,kmeans_3_umap,kmeans_5_pca,kmeans_5_umap,kmeans_7_pca,kmeans_7_umap,hdbscan_10_pca,hdbscan_10_umap,hdbscan_15_pca,hdbscan_15_umap,hdbscan_20_pca,hdbscan_20_umap
Dichtheitsprüfung Fehler Lunker mbarmin vs max HandlingSchaden Prüfbericht Kernreparatur läuft,0,4,4,30,23,14,0,1,0,1,0,1,-1,19,-1,19,24,17
Spektralanalyse zeigt CuMangel Charge Normabweichung Nacharbeit gemäß,1,1,1,5,-1,5,1,1,1,3,1,3,-1,6,-1,-1,2,4
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kaltlauf teilkonform,0,4,4,30,23,14,0,1,0,1,2,1,-1,19,-1,19,-1,17
Spektralanalyse zeigt CuMangel Charge konform,1,1,1,13,9,5,1,1,1,3,1,3,16,13,9,12,2,4
Kernbruch Ursache HandlingSchaden,0,0,0,50,36,22,0,2,4,2,0,2,27,21,13,18,9,15
Härteprüfung HandlingSchaden Kaltlauf vs HandlingSchaden Prüfbericht,0,3,3,51,37,23,0,0,4,1,0,5,-1,109,-1,81,-1,47
Bearbeitungsfehler Sandbindermangel HandlingSchaden Teil Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,36,-1,-1,-1,-1,53
Härteprüfung Lunker Sandbindermangel vs Sandbindermangel konform,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,114,43,83,28,47
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Schleifnacharbeit notwendig,2,0,6,57,41,27,2,0,2,0,6,0,-1,74,-1,59,-1,37
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kaltlauf Prüfbericht,0,4,4,30,23,14,0,1,0,1,2,1,39,19,19,19,14,17
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Kernreparatur läuft,2,0,0,-1,41,27,2,0,2,0,2,0,-1,74,-1,59,-1,37
Formdruckabweichung Kernschale Verschleiß vs Sandausbruch Form,0,3,3,40,29,18,0,0,4,1,4,5,-1,86,-1,65,-1,50
Härteprüfung Kaltlauf Sandbindermangel vs Sandausbruch Schleifnacharbeit notwendig,0,3,3,51,37,23,0,0,4,1,4,5,-1,114,-1,83,28,47
Sandfeuchte Sandausbruch außerhalb Toleranz Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,-1,7,-1,7,-1,7
Maßabweichung Sandbindermangel Sandbindermangelmm vs Kernschale Verschleiß±HandlingSchadenmm,0,3,3,51,37,23,0,0,4,1,4,5,49,-1,-1,66,-1,51
Formdruckabweichung Lunker vs Sandbindermangel Form,0,3,3,41,30,18,0,0,4,1,4,5,76,93,44,71,28,54
Legierungsabweichung Si Kernschale Verschleiß vs Soll Sandbindermangel nicht konform,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,90,-1,69,-1,35
Gasporosität an Zylinderkopf Charge,1,1,1,-1,-1,-1,1,1,1,3,1,3,22,16,11,14,2,11
Härteprüfung Sandbindermangel Kaltlauf vs HandlingSchaden,0,3,3,51,37,23,0,0,4,1,4,5,74,105,43,78,28,47
Röntgenprüfung zeigt Kokillenriss in Zone HandlingSchaden Prüfbericht,2,2,2,20,16,9,2,1,2,3,6,1,24,70,12,55,8,41
Qualitätsabweichung Sandbindermangel Lunker Dickenmaß Schleifnacharbeit notwendig,0,0,0,53,39,25,0,0,0,0,0,0,68,61,40,50,24,39
Oberflächenrauheit Sandbindermangel außerhalb Spezifikation Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,36,101,-1,76,-1,53
Schmelzofen Schmelzofen TempAbweichung °C Gießparameter optimiert,2,2,6,-1,0,0,2,2,3,4,3,4,9,8,-1,8,-1,8
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Sandausbruch Chargenanalyse Mg Ti Gießparameter optimiert,1,1,5,-1,-1,4,1,0,1,0,5,6,2,34,1,30,1,25
Härteprüfung Sandbindermangel Kernschale Verschleiß vs HandlingSchaden,0,3,3,51,37,23,0,0,4,1,4,5,-1,105,-1,78,-1,47
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Röntgenprüfung zeigt Formversatz in Zone Sandbindermangel,2,2,2,35,27,17,2,1,2,3,2,1,38,-1,18,-1,12,-1
Sandfeuchte Sandbindermangel außerhalb Toleranz Verdacht Formüberhitzung,0,0,0,62,43,28,0,0,0,1,0,5,-1,55,-1,45,-1,34
Qualitätsabweichung Sandausbruch HandlingSchaden Raueit Ra,0,0,0,-1,-1,-1,0,0,0,0,2,0,56,94,33,-1,26,-1
Legierungsabweichung Ti HandlingSchaden vs Soll Sandbindermangel,0,3,3,47,34,20,0,0,4,1,4,5,74,58,43,48,28,35
Sandausbruch an Zylinderkopf Charge konform,1,1,1,1,2,2,1,1,1,3,1,3,6,16,-1,14,2,11
Härteprüfung Kaltlauf HandlingSchaden vs Sandbindermangel,0,3,3,51,37,23,0,0,4,1,4,5,74,105,43,78,28,47
Ausschuss Maßhaltigkeit an Radträger Ursache Gießtemp zu niedrig °C °C Normabweichung Schleifnacharbeit notwendig,2,2,6,11,7,7,2,0,3,0,3,3,12,18,4,17,4,14
Formdruckabweichung Kernschale Verschleiß vs Lunker Form Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Qualitätsabweichung Kernschale Verschleiß HandlingSchaden Porosität,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,97,-1,73,-1,56
Kernbruch Ursache HandlingSchaden Verdacht Sandfeuchteabweichung,0,0,0,-1,-1,-1,0,2,4,2,0,2,43,1,22,1,15,1
Bearbeitungsfehler HandlingSchaden HandlingSchaden Teil,0,0,0,26,-1,-1,0,0,2,0,2,0,-1,59,-1,46,-1,36
Bearbeitungsfehler Sandausbruch Kaltlauf Teil Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,2,0,2,0,-1,-1,-1,36,-1,30
Dichtheitsprüfung Fehler Sandausbruch mbarmin vs max Sandausbruch,0,4,4,31,24,15,0,1,0,1,0,1,63,84,36,28,24,23
Härteprüfung Kernschale Verschleiß HandlingSchaden vs Kaltlauf Wärmenachbehandlung eingeleitet,2,3,6,-1,-1,-1,0,0,2,1,2,5,-1,66,-1,53,-1,43
Röntgenprüfung zeigt Kaltlauf in Zone Lunker Schleifnacharbeit notwendig,2,2,2,25,20,12,2,1,3,3,6,1,23,52,-1,44,-1,33
Maßabweichung Sandbindermangel Sandbindermangelmm vs Kernschale Verschleiß±Kaltlaufmm,0,3,3,51,37,23,0,0,4,1,4,5,49,108,-1,66,-1,51
Legierungsabweichung Mg Lunker vs Soll HandlingSchaden,0,3,3,46,33,-1,0,0,4,1,4,5,30,68,-1,54,-1,35
Formversatz an Getriebegehäuse ¦ Charge,1,1,1,1,2,2,0,1,0,3,2,3,-1,27,-1,24,2,22
Maßabweichung Lunker Kernschale Verschleißmm vs Sandbindermangel±Kernschale Verschleißmm konform Wärmenachbehandlung eingeleitet,0,3,3,-1,-1,-1,0,0,0,1,2,5,-1,66,-1,53,-1,43
Ausschuss Funktionstest an Getriebegehäuse Ursache Gießtemp zu niedrig °C °C Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,78,1,35,1,28
Röntgenprüfung zeigt Kokillenriss in Zone HandlingSchaden,2,2,2,20,16,9,2,1,2,3,6,1,28,70,-1,55,-1,41
Oberflächenrauheit Kaltlauf außerhalb Spezifikation Verdacht Formüberhitzung,2,0,6,44,32,19,2,2,2,2,6,2,40,5,20,5,13,5
Maßabweichung Sandbindermangel Kaltlaufmm vs Lunker±Sandausbruchmm Verdacht Formüberhitzung,0,3,3,51,37,23,0,0,4,1,4,5,-1,111,24,66,17,51
Legierungsabweichung Cu Kaltlauf vs Soll Sandbindermangel,0,3,3,48,34,20,0,0,4,1,4,5,74,90,43,69,28,35
Röntgenprüfung zeigt Gasporosität in Zone Lunker,2,2,2,22,17,10,2,1,3,3,3,1,9,44,-1,38,-1,32
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Bearbeitungsfehler Kernschale Verschleiß Lunker Teil Verdacht Sandfeuchteabweichung,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,53,-1,36,-1,30
Maßabweichung Kernschale Verschleiß Kaltlaufmm vs Kernschale Verschleiß±Lunkermm Verdacht Formüberhitzung Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,106,-1,79,-1,59
Oberflächenrauheit Kaltlauf außerhalb Spezifikation konform,2,0,6,44,32,19,2,2,2,2,6,2,41,5,21,5,13,5
Maßabweichung HandlingSchaden Sandbindermangelmm vs Kernschale Verschleiß±Sandbindermangelmm Verdacht Legierungsdrift Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,4,1,4,5,49,-1,-1,-1,-1,-1
Qualitätsabweichung Kaltlauf Lunker Raueit Ra,0,0,0,-1,-1,-1,0,0,0,0,2,0,33,103,-1,74,-1,57
Qualitätsabweichung Kernschale Verschleiß Kernschale Verschleiß Porosität Prüfbericht Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,0,0,0,0,71,97,37,73,24,56
Gasporosität an Getriebegehäuse Charge Normabweichung,2,2,1,2,3,2,2,1,2,3,2,3,-1,10,-1,11,-1,-1
Kokillenriss an Radträger Charge konform,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Maßabweichung Kernschale Verschleiß Kernschale Verschleißmm vs Kernschale Verschleiß±Kaltlaufmm Verdacht Sandfeuchteabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,54,-1,31,-1,23,-1
Sandfeuchte Lunker außerhalb Toleranz Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,68,-1,40,-1,24,-1
Formdruckabweichung HandlingSchaden vs Kaltlauf Form Normabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,-1,-1,72,28,55
Röntgenprüfung zeigt Formversatz in Zone Kaltlauf Verdacht Legierungsdrift,2,2,2,28,-1,-1,2,1,2,3,2,1,-1,71,-1,56,-1,41
Oberflächenrauheit Lunker außerhalb Spezifikation,2,0,6,45,32,19,2,2,2,2,6,5,26,48,12,42,8,31
Härteprüfung Sandausbruch Sandausbruch vs Kaltlauf Prüfbericht,0,3,3,-1,-1,-1,0,0,4,1,4,5,70,-1,42,-1,28,47
Maßabweichung Kernschale Verschleiß Kaltlaufmm vs Sandbindermangel±HandlingSchadenmm Normabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,102,-1,77,-1,58
Härteprüfung Kernschale Verschleiß Sandbindermangel vs Sandbindermangel Verdacht Formüberhitzung,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,114,-1,83,-1,47
Oberflächenrauheit Kaltlauf außerhalb Spezifikation Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,3,1,3,1,10,7,2,7,3,7
Qualitätsabweichung HandlingSchaden Sandbindermangel Dickenmaß Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,0,3,-1,36,-1,15,-1,12
Härteprüfung HandlingSchaden Sandausbruch vs Kaltlauf nicht konform Wärmenachbehandlung eingeleitet,2,2,6,33,25,-1,2,0,2,1,2,5,-1,66,-1,53,-1,43
Härteprüfung Lunker Kaltlauf vs Kaltlauf,0,3,3,-1,-1,-1,0,0,0,1,0,5,-1,112,-1,-1,-1,47
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation Prüfbericht,2,0,6,43,32,19,2,0,2,0,6,0,40,56,20,-1,13,-1
Legierungsabweichung Mg Kernschale Verschleiß vs Soll Kaltlauf,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,-1,-1,-1,-1,35
Röntgenprüfung zeigt Sandausbruch in Zone Sandausbruch konform,2,2,2,35,27,17,2,1,2,3,2,1,38,72,18,57,12,44
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max HandlingSchaden Normabweichung,0,4,4,30,23,14,0,1,0,1,0,1,73,19,37,19,24,17
Härteprüfung Kaltlauf Lunker vs Lunker Prüfbericht Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,0,1,0,5,-1,112,-1,-1,-1,47
Oberflächenrauheit Sandausbruch außerhalb Spezifikation nicht konform,2,0,6,-1,41,27,2,0,2,0,6,0,32,74,16,59,11,37
Ausschuss Funktionstest an Radträger Ursache Legierungsabweichung Si Verdacht Sandfeuchteabweichung,0,0,0,19,15,-1,0,0,0,0,0,0,67,87,37,49,24,38
Dichtheitsprüfung Fehler Sandbindermangel mbarmin vs max Lunker,0,4,4,31,24,15,0,1,0,1,0,1,71,85,37,28,24,23
Schmelzofen Holding Furnace TempAbweichung °C Normabweichung Wärmenachbehandlung eingeleitet,2,2,2,-1,1,1,2,0,3,0,3,6,11,32,2,26,3,20
Maßabweichung HandlingSchaden Kaltlaufmm vs Sandausbruch±Kaltlaufmm Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,0,1,0,5,48,107,26,80,19,60
Sandfeuchte Lunker außerhalb Toleranz Schleifnacharbeit notwendig,0,0,0,60,42,-1,0,2,0,2,2,5,55,47,32,41,25,31
Maßabweichung Kernschale Verschleiß Lunkermm vs HandlingSchaden±Kernschale Verschleißmm Prüfbericht,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,106,43,79,28,59
Röntgenprüfung zeigt Kokillenriss in Zone Kaltlauf teilkonform,2,2,2,-1,-1,-1,2,1,2,3,6,1,-1,62,-1,51,-1,40
Maßabweichung Kaltlauf Lunkermm vs Sandausbruch±Kaltlaufmm nicht konform,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,111,-1,66,-1,51
Härteprüfung HandlingSchaden HandlingSchaden vs HandlingSchaden Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,34,109,-1,81,-1,47
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation,2,0,6,23,18,-1,2,0,2,0,6,0,28,88,-1,67,-1,-1
Qualitätsabweichung HandlingSchaden Kernschale Verschleiß Raueit Ra Prüfbericht,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,94,-1,-1,-1,-1
Röntgenprüfung zeigt Gasporosität in Zone Lunker Verdacht Formüberhitzung Wärmenachbehandlung eingeleitet,2,2,2,22,17,10,2,1,3,3,3,1,11,44,2,38,3,32
Spektralanalyse zeigt CuMangel Charge,1,1,1,13,9,5,1,1,1,3,1,1,21,11,10,10,2,10
Sandfeuchte Lunker außerhalb Toleranz nicht konform,0,0,0,60,42,-1,0,2,0,2,0,5,-1,47,-1,41,-1,31
Bearbeitungsfehler Sandausbruch HandlingSchaden Teil Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,65,-1,38,-1,24,53
Formdruckabweichung Sandausbruch vs Kernschale Verschleiß Form Wärmenachbehandlung eingeleitet,0,3,3,-1,-1,-1,0,0,0,1,0,5,68,66,40,53,24,43
Kernbruch Ursache Sandbindermangel Gießparameter optimiert,0,4,4,38,21,13,0,1,0,3,0,3,73,-1,37,15,24,12
Sandausbruch an Getriebegehäuse Charge Kernreparatur läuft,1,1,1,1,2,2,1,1,1,3,1,3,-1,27,-1,24,2,22
Kernbruch Ursache Sandbindermangel teilkonform Gießparameter optimiert,0,4,4,38,21,13,0,1,0,3,0,3,67,-1,37,15,24,12
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation Gießparameter optimiert,2,4,4,-1,21,13,2,1,2,3,2,3,-1,-1,-1,15,-1,12
Ausschuss Funktionstest an Radträger Ursache Legierungsabweichung Si Verdacht Formüberhitzung Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,1,2,1,6,1,37,7,17,7,-1,7
Spektralanalyse zeigt TiMangel Charge Verdacht Legierungsdrift Wärmenachbehandlung eingeleitet,1,1,1,3,4,3,1,1,1,3,1,3,0,15,0,6,0,6
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max HandlingSchaden,0,4,4,30,23,14,0,1,0,1,0,1,31,19,15,19,10,17
Bearbeitungsfehler Lunker Sandbindermangel Teil Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,0,0,0,0,57,-1,33,36,26,30
Spektralanalyse zeigt MgMangel Charge Verdacht Formüberhitzung,1,1,1,-1,-1,5,1,1,1,3,1,3,4,30,-1,13,2,4
Bearbeitungsfehler HandlingSchaden HandlingSchaden ¦ Teil ¦ teilkonform,0,0,0,26,-1,-1,0,0,0,0,2,0,-1,59,-1,46,-1,36
Maßabweichung HandlingSchaden Sandausbruchmm vs Lunker±Sandausbruchmm Normabweichung Schleifnacharbeit notwendig,0,3,3,51,37,23,0,0,4,1,4,5,-1,102,-1,77,-1,58
Kaltlauf an Zylinderkopf Charge Normabweichung,1,1,1,1,2,2,1,1,1,3,1,3,-1,16,-1,14,2,11
Spektralanalyse zeigt CuMangel Charge nicht konform,1,1,1,-1,-1,5,1,1,1,3,1,3,14,13,5,12,2,4
Qualitätsabweichung Lunker Kaltlauf Raueit Ra Prüfbericht,0,0,0,-1,-1,-1,0,0,0,0,2,0,33,103,-1,74,-1,57
Formdruckabweichung Sandausbruch vs Kernschale Verschleiß Form,0,3,3,40,29,18,0,0,4,1,4,5,-1,86,-1,65,-1,50
Kokillenriss an Zylinderkopf Charge Kernreparatur läuft,1,1,1,1,2,2,1,1,1,3,1,3,14,16,5,14,2,11
Sandfeuchte Sandausbruch außerhalb Toleranz Verdacht Legierungsdrift,0,0,0,52,38,24,0,0,0,1,0,0,-1,91,-1,70,-1,52
Ausschuss Maßhaltigkeit an Getriebegehäuse Ursache Gießtemp zu niedrig °C °C Verdacht Legierungsdrift,2,2,6,11,7,7,2,0,3,0,3,3,-1,18,-1,17,-1,14
Kernbruch ¦ Ursache Sandbindermangel Wärmenachbehandlung eingeleitet,2,0,6,34,26,16,2,1,2,1,6,1,29,7,14,7,-1,7
Spektralanalyse zeigt MgMangel Charge,1,1,1,12,8,5,1,1,1,3,1,3,7,2,-1,2,2,-1
Ausschuss Materialfehler an Getriebegehäuse Ursache HandlingSchaden Schleifnacharbeit notwendig,2,0,6,-1,-1,-1,2,0,2,0,2,3,-1,17,-1,16,-1,13
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max HandlingSchaden Wärmenachbehandlung eingeleitet,2,4,4,27,-1,-1,2,0,2,0,6,6,37,33,17,27,-1,-1
Härteprüfung Sandausbruch Kernschale Verschleiß vs Kernschale Verschleiß,0,3,3,51,37,23,0,0,4,1,4,5,59,113,34,82,27,47
Ausschuss Materialfehler an Radträger Ursache Lunker,0,0,0,16,12,8,2,0,2,0,2,3,-1,17,-1,16,-1,13
Ausschuss Oberflächenfehler an Radträger ¦ Ursache Sandbindermangel,0,0,0,-1,-1,-1,0,0,0,0,2,0,55,96,32,49,25,38
Sandausbruch an Getriebegehäuse Charge,0,0,1,-1,-1,-1,0,1,0,3,0,3,-1,-1,-1,-1,-1,-1
Qualitätsabweichung HandlingSchaden HandlingSchaden Raueit Ra,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,94,-1,-1,-1,-1
Sandfeuchte HandlingSchaden außerhalb Toleranz Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Ausschuss Oberflächenfehler an Radträger Ursache Lunker,0,0,0,21,-1,-1,2,0,2,0,2,0,38,96,18,49,12,38
Maßabweichung Kernschale Verschleiß Lunkermm vs Sandausbruch±Sandbindermangelmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,110,-1,66,-1,51
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Verdacht Sandfeuchteabweichung,2,0,0,57,41,27,0,0,2,0,2,0,-1,74,-1,59,-1,37
Kernbruch ¦ Ursache Kernschale Verschleiß ¦ Prüfbericht,0,0,0,-1,-1,-1,0,2,0,2,0,2,-1,24,-1,22,-1,16
Legierungsabweichung Si Kernschale Verschleiß vs Soll Lunker,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,81,43,62,28,35
Sandfeuchte HandlingSchaden außerhalb Toleranz,0,0,0,42,31,-1,0,0,0,1,0,5,56,54,33,-1,26,-1
Qualitätsabweichung HandlingSchaden Sandbindermangel Dickenmaß Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,0,0,0,0,68,61,40,50,24,39
Maßabweichung HandlingSchaden Sandausbruchmm vs Sandausbruch±Sandbindermangelmm,0,3,3,51,37,23,0,0,4,1,4,5,42,107,22,80,15,60
Ausschuss Oberflächenfehler an Zylinderkopf Ursache Sandfeuchte zu hoch ≥ Prüfbericht,2,0,0,-1,-1,-1,2,0,2,0,2,0,38,95,18,49,12,38
Formdruckabweichung Kernschale Verschleiß vs Kernschale Verschleiß Form Gießparameter optimiert,0,4,4,32,21,13,0,1,4,3,4,3,-1,20,-1,20,-1,18
Härteprüfung Sandbindermangel Sandbindermangel vs Kernschale Verschleiß,0,3,3,51,37,23,0,0,4,1,4,5,-1,114,-1,83,-1,47
Kernbruch Ursache Kernschale Verschleiß Schleifnacharbeit notwendig,0,0,0,49,35,21,0,2,0,2,0,2,71,24,37,22,24,16
Schmelzofen Holding Furnace TempAbweichung °C Verdacht Sandfeuchteabweichung,2,2,2,-1,1,1,2,0,3,0,3,6,12,32,4,26,4,20
Ausschuss Oberflächenfehler an Radträger Ursache Kaltlauf,2,0,0,21,-1,-1,2,0,2,0,2,0,38,96,18,49,12,38
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Sandfeuchte Kaltlauf außerhalb Toleranz,0,0,0,58,-1,-1,0,0,0,0,2,0,55,43,32,37,25,-1
Spektralanalyse zeigt TiMangel Charge Prüfbericht,1,1,1,14,10,5,1,1,1,3,1,3,22,4,11,4,2,3
Formdruckabweichung Lunker vs Kaltlauf Form Kernreparatur läuft,0,3,3,-1,-1,18,0,0,4,1,4,5,-1,98,-1,72,28,55
Maßabweichung Sandausbruch Kaltlaufmm vs HandlingSchaden±Sandbindermangelmm nicht konform Kernreparatur läuft,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,107,-1,80,-1,60
Legierungsabweichung Cu Sandausbruch vs Soll Kernschale Verschleiß,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,90,-1,69,28,35
Qualitätsabweichung Sandausbruch Kernschale Verschleiß ¦ Dickenmaß ¦ konform Kernreparatur läuft,0,0,0,53,39,25,0,0,0,0,0,0,48,61,26,50,19,39
Härteprüfung HandlingSchaden Sandausbruch vs Kernschale Verschleiß,0,3,3,51,37,23,0,0,4,1,4,5,-1,-1,-1,-1,-1,-1
Kernbruch ¦ Ursache HandlingSchaden ¦ Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,-1,91,-1,70,-1,52
Sandausbruch an Radträger Charge,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Legierungsabweichung Si Lunker vs Soll Kaltlauf ¦ Chargenanalyse Mg Ti,1,1,5,-1,-1,4,1,0,1,0,5,6,2,83,1,64,1,49
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,7,0,0,2,2,3,4,3,4,20,9,8,9,7,9
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kernschale Verschleiß,0,4,4,30,23,14,0,1,0,1,0,1,31,19,15,19,10,17
Bearbeitungsfehler Kaltlauf Kernschale Verschleiß Teil Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,68,100,40,75,24,53
Formdruckabweichung Sandausbruch vs Sandausbruch Form,0,3,3,39,28,18,0,0,4,1,4,5,75,77,44,61,28,46
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Sandausbruch Normabweichung,0,4,4,30,23,14,0,1,0,1,0,1,63,19,36,19,24,17
Bearbeitungsfehler Lunker Lunker Teil,0,0,0,24,19,11,2,0,2,0,2,0,-1,35,-1,31,-1,26
Kernbruch Ursache HandlingSchaden Verdacht Legierungsdrift Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,4,1,0,0,35,91,-1,70,-1,52
Bearbeitungsfehler Sandbindermangel Lunker Teil Verdacht Formüberhitzung,0,0,0,54,40,26,0,0,0,0,0,0,65,53,38,36,24,30
Röntgenprüfung zeigt Kokillenriss in Zone Sandbindermangel Prüfbericht Schleifnacharbeit notwendig,2,2,2,35,27,17,2,1,2,3,6,1,40,62,20,51,13,40
Härteprüfung Sandausbruch Lunker vs Lunker,0,3,3,-1,-1,-1,0,0,0,1,0,5,44,-1,23,-1,16,47
Maßabweichung Kernschale Verschleiß Sandbindermangelmm vs Lunker±Kaltlaufmm,0,3,3,51,37,23,0,0,4,1,4,5,46,108,24,66,17,51
Qualitätsabweichung Kaltlauf Sandausbruch Dickenmaß Normabweichung Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,1,2,1,6,1,-1,7,-1,7,-1,7
Qualitätsabweichung Sandausbruch HandlingSchaden Porosität,0,0,0,-1,-1,-1,0,0,0,0,2,0,39,97,19,73,14,56
Spektralanalyse zeigt SiMangel Charge,1,1,1,15,11,5,1,1,1,3,1,1,22,12,11,10,2,10
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation Chargenanalyse Mg Ti Wärmenachbehandlung eingeleitet,1,1,5,17,13,4,1,0,1,0,1,6,1,49,1,43,1,-1
Formdruckabweichung Kaltlauf vs Kernschale Verschleiß ¦ Form,0,3,3,-1,-1,18,0,0,4,1,4,5,-1,98,-1,72,-1,55
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kaltlauf konform Schleifnacharbeit notwendig,0,4,4,30,23,14,0,1,0,1,2,1,-1,19,-1,19,-1,17
Maßabweichung Kernschale Verschleiß Sandausbruchmm vs Sandbindermangel±Kaltlaufmm Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,40,1,34,1,27
Formdruckabweichung Sandausbruch vs Lunker ¦ Form ¦ Chargenanalyse Mg Ti,1,1,5,-1,-1,4,1,0,1,0,5,6,2,83,1,64,1,49
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Ausschuss Oberflächenfehler an Zylinderkopf Ursache Sandfeuchte zu hoch ≥ Chargenanalyse C Si Gießparameter optimiert,1,1,5,-1,-1,4,1,0,1,0,5,6,2,-1,1,35,1,28
Kernbruch Ursache Sandbindermangel Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,2,0,2,0,2,48,1,26,1,19,1
Maßabweichung HandlingSchaden Sandausbruchmm vs Lunker±Sandausbruchmm Verdacht Sandfeuchteabweichung,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
Qualitätsabweichung Sandausbruch Kernschale Verschleiß Dickenmaß Prüfbericht Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,-1,7,-1,7,-1,7
Spektralanalyse zeigt SiMangel Charge,1,1,1,15,11,5,1,1,1,3,1,1,22,12,11,10,2,10
Sandfeuchte Kaltlauf außerhalb Toleranz Normabweichung Gießparameter optimiert,0,4,4,38,21,13,0,1,0,3,0,3,-1,37,-1,15,-1,12
Oberflächenrauheit Sandausbruch außerhalb Spezifikation,2,0,6,57,41,27,2,0,2,0,6,0,29,74,14,59,-1,37
Maßabweichung Lunker Sandbindermangelmm vs Sandausbruch±HandlingSchadenmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,-1,-1,66,-1,51
Spektralanalyse zeigt CuMangel Charge konform,1,1,1,13,9,5,1,1,1,3,1,3,16,13,9,12,2,4
